stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,geometry,index_right,bairro
1617,,"AVENIDA AUGUSTO DOS ANJOS, 1150",,-3.777127,-38.576497,,,0,,,,POINT (-38.576497 -3.777127),87.0,PARANGABA
1618,,"AVENIDA AUGUSTO DOS ANJOS, 749",,-3.774524,-38.574157,,,0,,,,POINT (-38.574157 -3.774524),87.0,PARANGABA
1619,,"AVENIDA AUGUSTO DOS ANJOS, 700",,-3.774629,-38.574251,,,0,,,,POINT (-38.574251 -3.774629),87.0,PARANGABA
162,,"RUA TEODORO DE CASTRO, 6614",,-3.715777,-38.579648,,,0,,,,POINT (-38.579648 -3.715777),2.0,JARDIM IRACEMA
1622,,"AVENIDA GAL OSORIO DE PAIVA, 852",,-3.777667,-38.569707,,,0,,,,POINT (-38.569707 -3.777667),87.0,PARANGABA
1623,,"RUA CÔNEGO DE CASTRO, 710",,-3.779162,-38.568099,,,0,,,,POINT (-38.568099 -3.779162),87.0,PARANGABA
1624,,"RUA CÔNEGO DE CASTRO, SN",,-3.779589,-38.568477,,,0,,,,POINT (-38.568477 -3.779589),87.0,PARANGABA
1625,,"RUA CÔNEGO DE CASTRO, 956",,-3.780504,-38.569285,,,0,,,,POINT (-38.569285 -3.780504),87.0,PARANGABA
1627,,"RUA CON CASTRO, 956",,-3.781219,-38.569941,,,0,,,,POINT (-38.569941 -3.781219),87.0,PARANGABA
1628,,"AVENIDA GAL OSORIO DE PAIVA, SN",,-3.778935,-38.571824,,,0,,,,POINT (-38.571824 -3.778935),87.0,PARANGABA
1629,,"AVENIDA GAL OSORIO DE PAIVA, 1293",,-3.778921,-38.571692,,,0,,,,POINT (-38.571692 -3.778921),87.0,PARANGABA
163,,"RUA TULIPA, 687",,-3.716289,-38.580224,,,0,,,,POINT (-38.580224 -3.716289),2.0,JARDIM IRACEMA
1630,,"AVENIDA GAL OSÓRIO DE PAIVA, 1293",,-3.779915,-38.573261,,,0,,,,POINT (-38.573261 -3.779915),87.0,PARANGABA
1632,,"AVENIDA GAL OSORIO DE PAIVA, SN",,-3.780301,-38.574004,,,0,,,,POINT (-38.574004 -3.780301),87.0,PARANGABA
1633,,"AVENIDA GAL OSORIO DE PAIVA, 1591",,-3.781093,-38.575049,,,0,,,,POINT (-38.575049 -3.781093),87.0,PARANGABA
1635,,"AVENIDA AUGUSTO DOS ANJOS, 1417",,-3.778928,-38.578065,,,0,,,,POINT (-38.578065 -3.778928),87.0,PARANGABA
1636,,"AVENIDA AUGUSTO DOS ANJOS, 1314",,-3.778575,-38.57776,,,0,,,,POINT (-38.57776 -3.778575),87.0,PARANGABA
1637,,"AVENIDA GAL OSORIO DE PAIVA, SN",,-3.775196,-38.565934,,,0,,,,POINT (-38.565934 -3.775196),87.0,PARANGABA
1638,,"RUA EDUARDO PERDIGAO, 118",,-3.775257,-38.565026,,,0,,,,POINT (-38.565026 -3.775257),87.0,PARANGABA
1639,,"RUA CON CASTRO, 403",,-3.777326,-38.566422,,,0,,,,POINT (-38.566422 -3.777326),87.0,PARANGABA
164,,"RUA TULIPA, 696",,-3.716505,-38.580306,,,0,,,,POINT (-38.580306 -3.716505),2.0,JARDIM IRACEMA
1641,,"AVENIDA GAL OSORIO DE PAIVA, 600",,-3.776414,-38.567843,,,0,,,,POINT (-38.567843 -3.776414),87.0,PARANGABA
1642,,"AVENIDA GAL OSORIO DE PAIVA, 426",,-3.776059,-38.567162,,,0,,,,POINT (-38.567162 -3.776059),87.0,PARANGABA
1643,,"AVENIDA OSORIO DE PAIVA, 110",,-3.77318,-38.563736,,,0,,,,POINT (-38.563736 -3.77318),87.0,PARANGABA
1644,,"AVENIDA CARLOS AMORA, 34",,-3.774241,-38.564402,,,0,,,,POINT (-38.564402 -3.774241),87.0,PARANGABA
1645,,"RUA CON CASTRO, 77",,-3.77497,-38.564195,,,0,,,,POINT (-38.564195 -3.77497),87.0,PARANGABA
1646,,"RUA 7 DE SETEMBRO, SN",,-3.773387,-38.562634,,,0,,,,POINT (-38.562634 -3.773387),87.0,PARANGABA
1647,,"AVENIDA GODOFREDO MACIEL, SN",,-3.777888,-38.56422,,,0,,,,POINT (-38.56422 -3.777888),87.0,PARANGABA
1649,,"RUA GERMANO FRANCK, 375",,-3.775657,-38.560381,,,0,,,,POINT (-38.560381 -3.775657),87.0,PARANGABA
165,,"RUA TULIPA, 847",,-3.717812,-38.580795,,,0,,,,POINT (-38.580795 -3.717812),2.0,JARDIM IRACEMA
1650,,"RUA GERMANO FRANCK, 103A",,-3.773941,-38.558113,,,0,,,,POINT (-38.558113 -3.773941),36.0,ITAOCA
1652,,"AVENIDA DEDÉ BRASIL, 824",,-3.78085,-38.558296,,,0,,,,POINT (-38.558296 -3.78085),82.0,ITAPERI
1654,,"AVENIDA DEDE BRASIL, 565",,-3.779819,-38.559999,,,0,,,,POINT (-38.559999 -3.779819),87.0,PARANGABA
1655,,"AVENIDA SILA MUNGUBA, 450",,-3.778778,-38.561122,,,0,,,,POINT (-38.561122 -3.778778),87.0,PARANGABA
1656,,"RUA CASIMIRO DE ABREU, 101",,-3.780686,-38.561693,,,0,,,,POINT (-38.561693 -3.780686),87.0,PARANGABA
1657,,"AVENIDA SILAS MUNGUBA, SN",,-3.777758,-38.561646,,,0,,,,POINT (-38.561646 -3.777758),87.0,PARANGABA
1658,,"AVENIDA GODOFREDO MACIEL, 522",,-3.780839,-38.565172,,,0,,,,POINT (-38.565172 -3.780839),87.0,PARANGABA
1659,,"AVENIDA GODOFREDO MACIEL, 603",,-3.781936,-38.565341,,,0,,,,POINT (-38.565341 -3.781936),87.0,PARANGABA
166,,"RUA COS LAFAYETE, 15",,-3.718347,-38.579019,,,0,,,,POINT (-38.579019 -3.718347),65.0,FLORESTA
1663,,"RUA JULIO VERNE, 208",,-3.775904,-38.551516,,,0,,,,POINT (-38.551516 -3.775904),39.0,SERRINHA
1666,,"AVENIDA PEDRO ALVARES CABRAL, 741",,-3.777552,-38.548093,,,0,,,,POINT (-38.548093 -3.777552),117.0,AEROPORTO
1668,,"AVENIDA CARLOS JEREISSATI, 719",,-3.77751,-38.54791,,,0,,,,POINT (-38.54791 -3.77751),117.0,AEROPORTO
167,,"RUA COS LAFAYETE, 276",,-3.718199,-38.58057,,,0,,,,POINT (-38.58057 -3.718199),65.0,FLORESTA
1671,,"RUA CON LIMA SUCUPIRA, S/N",,-3.779159,-38.54776,,,0,,,,POINT (-38.54776 -3.779159),39.0,SERRINHA
1673,,"RUA CON LIMA SUCUPIRA, 1567",,-3.778721,-38.549099,,,0,,,,POINT (-38.549099 -3.778721),39.0,SERRINHA
1677,,"RUA GOV JOAO CARLOS, 330",,-3.778391,-38.551693,,,0,,,,POINT (-38.551693 -3.778391),39.0,SERRINHA
1678,,"RUA DOR JUSTA ARAUJO   (D45), 485",,-3.78,-38.551575,,,0,,,,POINT (-38.551575 -3.78),39.0,SERRINHA
1679,,"AVENIDA C CJ CEARA, 1075",,-3.768174,-38.612594,,,0,,,,POINT (-38.612594 -3.768174),47.0,CONJUNTO CEARÁ II
1680,,"AVENIDA C CJ CEARA, 1035",,-3.7678,-38.61227,,,0,,,,POINT (-38.61227 -3.7678),47.0,CONJUNTO CEARÁ II
1681,,"AVENIDA C CJ CEARA, 925",,-3.767184,-38.611737,,,0,,,,POINT (-38.611737 -3.767184),47.0,CONJUNTO CEARÁ II
1691,,"AVENIDA TRISTAO GONCALVES, 1153",,-3.731735,-38.5346,,,0,,,,POINT (-38.5346 -3.731735),24.0,CENTRO
1692,,"AVENIDA IMPERADOR, 462",,-3.727993,-38.534757,,,0,,,,POINT (-38.534757 -3.727993),24.0,CENTRO
1693,,"AVENIDA DUQ CAXIAS, 808",,-3.731142,-38.531694,,,0,,,,POINT (-38.531694 -3.731142),24.0,CENTRO
1697,,"RUA GAL SAMPAIO, 1235",,-3.729604,-38.531583,,,0,,,,POINT (-38.531583 -3.729604),24.0,CENTRO
170,,"RUA VERBENA, 713",,-3.783218,-38.589355,,,0,,,,POINT (-38.589355 -3.783218),66.0,BONSUCESSO
1708,,"RUA PEDRO PRIMEIRO, 373",,-3.731437,-38.527972,,,0,,,,POINT (-38.527972 -3.731437),24.0,CENTRO
171,,"RUA ANSELMO NOGUEIRA, 430",,-3.782239,-38.587502,,,0,,,,POINT (-38.587502 -3.782239),66.0,BONSUCESSO
1713,,"RUA METON DE ALENCAR, 1713",,-3.732794,-38.533311,,,0,,,,POINT (-38.533311 -3.732794),24.0,CENTRO
1715,,"AVENIDA TRISTAO GONCALVES, 1441",,-3.734475,-38.535412,,,0,,,,POINT (-38.535412 -3.734475),51.0,BENFICA
1716,,"RUA DOMINGOS OLIMPIO, 1275",,-3.735376,-38.534588,,,0,,,,POINT (-38.534588 -3.735376),51.0,BENFICA
1717,,"AVENIDA DA UNIVERSIDADE, 2068",,-3.735906,-38.5345,,,0,,,,POINT (-38.5345 -3.735906),51.0,BENFICA
172,,"RUA EMILIO DE MENESES, 385",,-3.782373,-38.585227,,,0,,,,POINT (-38.585227 -3.782373),66.0,BONSUCESSO
1722,,"RUA GAL SAMPAIO, 1731",,-3.733389,-38.532704,,,0,,,,POINT (-38.532704 -3.733389),24.0,CENTRO
1723,,"RUA SEN POMPEU, SN",,-3.733923,-38.531742,,,0,,,,POINT (-38.531742 -3.733923),24.0,CENTRO
1726,,"RUA ASSUNCAO, 670",,-3.736072,-38.529174,,,0,,,,POINT (-38.529174 -3.736072),12.0,JOSÉ BONIFÁCIO
1727,,"RUA ASSUNCAO, 473",,-3.733991,-38.528479,,,0,,,,POINT (-38.528479 -3.733991),24.0,CENTRO
1729,,"AVENIDA DUQ CAXIAS, 365",,-3.732443,-38.52765,,,0,,,,POINT (-38.52765 -3.732443),24.0,CENTRO
173,,"RUA VITAL BRASIL, 198",,-3.781917,-38.584257,,,0,,,,POINT (-38.584257 -3.781917),66.0,BONSUCESSO
174,,"AVENIDA GAL OSORIO DE PAIVA, 2165",,-3.784967,-38.581413,,,0,,,,POINT (-38.581413 -3.784967),83.0,VILA PERI
1740,,"RUA ANTONIO POMPEU, 120",,-3.736555,-38.525022,,,0,,,,POINT (-38.525022 -3.736555),24.0,CENTRO
1741,,"AVENIDA POCINHO, 55",,-3.728306,-38.522726,,,0,,,,POINT (-38.522726 -3.728306),24.0,CENTRO
1742,,"AVENIDA DOM MANUEL, 591",,-3.729813,-38.521528,,,0,,,,POINT (-38.521528 -3.729813),24.0,CENTRO
1743,,"AVENIDA DOM MANUEL, S/N",,-3.731674,-38.522229,,,0,,,,POINT (-38.522229 -3.731674),24.0,CENTRO
1744,,"AVENIDA DOM MANUEL, 811",,-3.731794,-38.522165,,,0,,,,POINT (-38.522165 -3.731794),24.0,CENTRO
1745,,"AVENIDA DOM MANUEL, 470",,-3.72782,-38.520986,,,0,,,,POINT (-38.520986 -3.72782),24.0,CENTRO
1746,,"RUA COSTA BARROS, 539",,-3.72797,-38.518986,,,0,,,,POINT (-38.518986 -3.72797),24.0,CENTRO
1747,,"RUA COSTA BARROS, 915",,-3.729033,-38.515598,,,0,,,,POINT (-38.515598 -3.729033),24.0,CENTRO
1749,,"RUA PEREIRA FILGUEIRAS, 933",,-3.727864,-38.514378,,,0,,,,POINT (-38.514378 -3.727864),24.0,CENTRO
1750,,"AVENIDA SANTOS DUMONT, 1075",,-3.730977,-38.514478,,,0,,,,POINT (-38.514478 -3.730977),108.0,ALDEOTA
1752,,"AVENIDA HERACLITO GRACA, 33",,-3.73354,-38.524224,,,0,,,,POINT (-38.524224 -3.73354),24.0,CENTRO
1754,,"AVENIDA DOM MANUEL, 1344",,-3.735664,-38.523549,,,0,,,,POINT (-38.523549 -3.735664),24.0,CENTRO
1755,,"AVENIDA DOM MANUEL, 1305",,-3.735496,-38.523388,,,0,,,,POINT (-38.523388 -3.735496),24.0,CENTRO
1756,,"AVENIDA VIS RIO BRANCO, 1636",,-3.735056,-38.524297,,,0,,,,POINT (-38.524297 -3.735056),24.0,CENTRO
1757,,"RUA ROCHA LIMA, 231",,-3.736533,-38.521805,,,0,,,,POINT (-38.521805 -3.736533),24.0,CENTRO
176,,"AVENIDA GAL OSORIO DE PAIVA, 1919",,-3.784002,-38.579657,,,0,,,,POINT (-38.579657 -3.784002),83.0,VILA PERI
1760,,"RUA DNA LEOPOLDINA, 1165",,-3.7351,-38.520909,,,0,,,,POINT (-38.520909 -3.7351),24.0,CENTRO
1761,,"AVENIDA HERACLITO GRACA, 421",,-3.734783,-38.520288,,,0,,,,POINT (-38.520288 -3.734783),24.0,CENTRO
1765,,"AVENIDA HERACLITO GRACA, 1177",,-3.736556,-38.514848,,,0,,,,POINT (-38.514848 -3.736556),108.0,ALDEOTA
1766,,"RUA PEREIRA FILGUEIRAS, 1295",,-3.728872,-38.511343,,,0,,,,POINT (-38.511343 -3.728872),108.0,ALDEOTA
1767,,"RUA COSTA BARROS, 1391",,-3.730642,-38.510679,,,0,,,,POINT (-38.510679 -3.730642),108.0,ALDEOTA
1768,,"RUA COSTA BARROS, 1226",,-3.729942,-38.512808,,,0,,,,POINT (-38.512808 -3.729942),108.0,ALDEOTA
1769,,"AVENIDA SANTOS DUMONT, 1400",,-3.732063,-38.511142,,,0,,,,POINT (-38.511142 -3.732063),108.0,ALDEOTA
177,,"RUA GABRIEL FIUZA, 393",,-3.786824,-38.580163,,,0,,,,POINT (-38.580163 -3.786824),83.0,VILA PERI
1770,,"RUA TEN BENEVOLO, 1446",,-3.72857,-38.5074,,,0,,,,POINT (-38.5074 -3.72857),10.0,MEIRELES
1771,,"RUA TEN BENEVOLO, 1266",,-3.727667,-38.510149,,,0,,,,POINT (-38.510149 -3.727667),10.0,MEIRELES
1772,,"RUA PEREIRA FILGUEIRAS, 1550 A",,-3.729604,-38.509075,,,0,,,,POINT (-38.509075 -3.729604),108.0,ALDEOTA
1776,,"RUA PEREIRA FILGUEIRAS, 1817",,-3.730318,-38.506889,,,0,,,,POINT (-38.506889 -3.730318),108.0,ALDEOTA
1777,,"RUA PEREIRA FILGUEIRAS, 2020",,-3.731056,-38.50461,,,0,,,,POINT (-38.50461 -3.731056),108.0,ALDEOTA
1778,,"AVENIDA BAR STUDART, 800",,-3.731387,-38.505613,,,0,,,,POINT (-38.505613 -3.731387),108.0,ALDEOTA
1779,,"AVENIDA BAR STUDART, 825",,-3.731778,-38.505639,,,0,,,,POINT (-38.505639 -3.731778),108.0,ALDEOTA
178,,"RUA GABRIEL FIUZA, 220",,-3.787517,-38.579432,,,0,,,,POINT (-38.579432 -3.787517),83.0,VILA PERI
1780,,"AVENIDA SANTOS DUMONT, 1673",,-3.732771,-38.508982,,,0,,,,POINT (-38.508982 -3.732771),108.0,ALDEOTA
1781,,"AVENIDA SANTOS DUMONT, 1890",,-3.733379,-38.507134,,,0,,,,POINT (-38.507134 -3.733379),108.0,ALDEOTA
1782,,"RUA COSTA BARROS, 2201",,-3.732952,-38.503615,,,0,,,,POINT (-38.503615 -3.732952),108.0,ALDEOTA
1783,,"RUA COSTA BARROS, 2070",,-3.732445,-38.505171,,,0,,,,POINT (-38.505171 -3.732445),108.0,ALDEOTA
1785,,"AVENIDA BAR STUDART, 1071",,-3.733892,-38.506321,,,0,,,,POINT (-38.506321 -3.733892),108.0,ALDEOTA
1786,,"AVENIDA BAR STUDART, 1148",,-3.734971,-38.506752,,,0,,,,POINT (-38.506752 -3.734971),108.0,ALDEOTA
1787,,"RUA PEREIRA FILGUEIRAS, 2280",,-3.73169,-38.502594,,,0,,,,POINT (-38.502594 -3.73169),10.0,MEIRELES
1788,,"RUA TEN BENEVOLO, 2165",,-3.730287,-38.502073,,,0,,,,POINT (-38.502073 -3.730287),10.0,MEIRELES
179,,"AVENIDA CARDOSO DE BARROS, 2395",,-3.786522,-38.583557,,,0,,,,POINT (-38.583557 -3.786522),83.0,VILA PERI
1790,,"AVENIDA DES MOREIRA, SN",,-3.729866,-38.496272,,,0,,,,POINT (-38.496272 -3.729866),10.0,MEIRELES
1792,,"AVENIDA DES MOREIRA, 615",,-3.731719,-38.496881,,,0,,,,POINT (-38.496881 -3.731719),10.0,MEIRELES
1793,,"AVENIDA DES MOREIRA, 115",,-3.727983,-38.495654,,,0,,,,POINT (-38.495654 -3.727983),10.0,MEIRELES
1795,,"AVENIDA ANTONIO JUSTA, 3113",,-3.728028,-38.493314,,,0,,,,POINT (-38.493314 -3.728028),10.0,MEIRELES
1796,,"AVENIDA ANTONIO JUSTA, 2980",,-3.728192,-38.492837,,,0,,,,POINT (-38.492837 -3.728192),10.0,MEIRELES
1797,,"RUA ANA BILHAR, 770",,-3.73014,-38.493588,,,0,,,,POINT (-38.493588 -3.73014),10.0,MEIRELES
1798,,"RUA ANA BILHAR, 491",,-3.729426,-38.495807,,,0,,,,POINT (-38.495807 -3.729426),10.0,MEIRELES
18,,"AVENIDA CIRCULACAO, 564",,-3.705787,-38.590918,,,0,,,,POINT (-38.590918 -3.705787),59.0,BARRA DO CEARÁ
180,,"AVENIDA GAL OSORIO DE PAIVA, 2373",,-3.786312,-38.583488,,,0,,,,POINT (-38.583488 -3.786312),83.0,VILA PERI
1801,,"RUA OSVALDO CRUZ, 1170",,-3.73619,-38.500507,,,0,,,,POINT (-38.500507 -3.73619),108.0,ALDEOTA
1804,,"AVENIDA DOM LUIS, 230",,-3.732502,-38.499696,,,0,,,,POINT (-38.499696 -3.732502),10.0,MEIRELES
1806,,"AVENIDA DESEMBARGADOR MOREIRA, 1020",,-3.734979,-38.497963,,,0,,,,POINT (-38.497963 -3.734979),108.0,ALDEOTA
1807,,"AVENIDA DESEMBARGADOR MOREIRA, 940",,-3.734001,-38.497747,,,0,,,,POINT (-38.497747 -3.734001),108.0,ALDEOTA
181,,"AVENIDA OSORIO DE PAIVA, 2834",,-3.788709,-38.586406,,,0,,,,POINT (-38.586406 -3.788709),66.0,BONSUCESSO
1812,,"AVENIDA ANTONIO JUSTA, 3320",,-3.728673,-38.491325,,,0,,,,POINT (-38.491325 -3.728673),10.0,MEIRELES
1813,,"AVENIDA ANTONIO JUSTA, 3301",,-3.728513,-38.491831,,,0,,,,POINT (-38.491831 -3.728513),10.0,MEIRELES
1816,,"RUA FRE MANSUETO, 770",,-3.731408,-38.488848,,,0,,,,POINT (-38.488848 -3.731408),10.0,MEIRELES
182,,"AVENIDA GAL OSORIO DE PAIVA, 1738",,-3.782364,-38.577204,,,0,,,,POINT (-38.577204 -3.782364),83.0,VILA PERI
1822,,"RUA CANINDE    (D48), 797",,-3.728221,-38.482147,,,0,,,,POINT (-38.482147 -3.728221),13.0,MUCURIPE
1824,,"AVENIDA ALM HENRIQUE SABOIA, 2364",,-3.732066,-38.482718,,,0,,,,POINT (-38.482718 -3.732066),35.0,VARJOTA
1825,,"AVENIDA ALM HENRIQUE SABOIA, 2364",,-3.732376,-38.482763,,,0,,,,POINT (-38.482763 -3.732376),35.0,VARJOTA
1826,,"RUA MERUOCA, 80",,-3.730308,-38.48296,,,0,,,,POINT (-38.48296 -3.730308),13.0,MUCURIPE
1827,,"RUA MES JERONIMO    (D48), 233",,-3.729446,-38.481757,,,0,,,,POINT (-38.481757 -3.729446),13.0,MUCURIPE
1828,,"RUA MES JERONIMO    (D48), 233",,-3.72933,-38.481708,,,0,,,,POINT (-38.481708 -3.72933),13.0,MUCURIPE
183,,"AVENIDA GAL OSORIO DE PAIVA, 1781",,-3.782807,-38.577651,,,0,,,,POINT (-38.577651 -3.782807),83.0,VILA PERI
1830,,"AVENIDA DOM LUIS, 1200",,-3.735624,-38.490029,,,0,,,,POINT (-38.490029 -3.735624),10.0,MEIRELES
1837,,"RUA CASTRO MONTE, 284",,-3.734929,-38.485958,,,0,,,,POINT (-38.485958 -3.734929),35.0,VARJOTA
1838,,"AVENIDA JULIO ABREU, 315",,-3.735893,-38.487623,,,0,,,,POINT (-38.487623 -3.735893),35.0,VARJOTA
1839,,"AVENIDA ENG SANTANA JUNIOR, 970",,-3.736718,-38.482669,,,0,,,,POINT (-38.482669 -3.736718),85.0,PAPICU
1842,,"RUA MANUEL JESUINO, 807",,-3.732748,-38.484953,,,0,,,,POINT (-38.484953 -3.732748),35.0,VARJOTA
1845,,"AVENIDA ENG SANTANA JUNIOR, 303",,-3.732059,-38.479816,,,0,,,,POINT (-38.479816 -3.732059),106.0,VICENTE PINZON
1847,,"AVENIDA ALM HENRIQUE SABOIA, S/Nº",,-3.727141,-38.480385,,,0,,,,POINT (-38.480385 -3.727141),13.0,MUCURIPE
1848,,"AVENIDA ALM HENRIQUE SABOIA, S/Nº",,-3.727135,-38.480502,,,0,,,,POINT (-38.480502 -3.727135),13.0,MUCURIPE
1849,,"RUA OLIVEIRA VIANA, 585",,-3.731798,-38.475525,,,0,,,,POINT (-38.475525 -3.731798),106.0,VICENTE PINZON
185,,"RUA LINS DO REGO, 115",,-3.783435,-38.576433,,,0,,,,POINT (-38.576433 -3.783435),83.0,VILA PERI
1850,,"RUA OLIVEIRA VIANA, 566",,-3.731784,-38.475576,,,0,,,,POINT (-38.475576 -3.731784),106.0,VICENTE PINZON
1851,,"RUA ENG PLACIDO C JUNIOR D56, 430",,-3.731164,-38.476822,,,0,,,,POINT (-38.476822 -3.731164),106.0,VICENTE PINZON
1852,,"RUA ENG PLACIDO C JUNIOR D56, 430",,-3.7312,-38.476785,,,0,,,,POINT (-38.476785 -3.7312),106.0,VICENTE PINZON
1854,,"RUA ENG PLACIDO C JUNIOR D56, 316",,-3.730353,-38.477616,,,0,,,,POINT (-38.477616 -3.730353),106.0,VICENTE PINZON
1855,,"AVENIDA AREIA BRANCA, 380",,-3.727684,-38.475613,,,0,,,,POINT (-38.475613 -3.727684),106.0,VICENTE PINZON
1856,,"RUA CRISTO REDENTOR, 80",,-3.728156,-38.475886,,,0,,,,POINT (-38.475886 -3.728156),106.0,VICENTE PINZON
1858,,"RUA VENEZA, 401A",,-3.728139,-38.473016,,,0,,,,POINT (-38.473016 -3.728139),106.0,VICENTE PINZON
1861,,"AVENIDA AREIA BRANCA, S/N",,-3.728319,-38.473623,,,0,,,,POINT (-38.473623 -3.728319),106.0,VICENTE PINZON
